tpep_pickup_datetime,PU_count,PU_month,PU_day_of_month,PU_day_of_week,PU_hour,trip_distance,total_amount,lag_1h,lag_2h,lag_1d,lag_2d,ewma_3h,ewma_6h,ewma_12h,ewma_24h
2022-03-17 06:00:00,1551,3,17,3,6,3.461096,19.465061,505.0,266.0,1469.0,1439.0,1043.7777536648964,1294.257922316728,2252.8267925163436,3126.228367687923
2022-03-17 07:00:00,3145,3,17,3,7,2.7463274,17.621637,1551.0,505.0,3293.0,3222.0,2094.388876832448,1823.041373083377,2390.0842090522906,3127.730098272889
2022-03-17 08:00:00,4228,3,17,3,8,2.3576276,17.57206,3145.0,1551.0,4590.0,4686.0,3161.1944384162243,2510.1724093452694,2672.8404845827076,3215.7516904110576
2022-03-17 09:00:00,4667,3,17,3,9,2.2073066,17.938084,4228.0,3145.0,4859.0,4760.0,3914.097219208112,3126.4088638180497,2979.6342561853685,3331.851555178173
2022-03-17 10:00:00,4294,3,17,3,10,2.3656473,19.37083,4667.0,4228.0,4891.0,4536.0,4104.048609604056,3460.0063312986067,3181.844370618389,3408.8234307639186
2022-03-17 11:00:00,4189,3,17,3,11,2.3828552,19.65554,4294.0,4667.0,5154.0,4806.0,4146.5243048020275,3668.2902366418616,3336.791390523252,3471.237556302805
2022-03-17 12:00:00,4613,3,17,3,12,2.5132084,19.408072,4189.0,4294.0,5502.0,5113.0,4379.762152401014,3938.207311887044,3533.131176596598,3562.5785517985805
2022-03-17 13:00:00,4945,3,17,3,13,2.489818,18.864601,4613.0,4189.0,5611.0,5236.0,4662.381076200507,4225.862365633603,3750.341764812506,3673.172267654694
2022-03-17 14:00:00,4986,3,17,3,14,2.5588067,19.654318,4945.0,4613.0,5782.0,5591.0,4824.190538100253,4443.044546881145,3940.443031764428,3778.1984862423187
2022-03-17 15:00:00,5124,3,17,3,15,2.6614442,19.264215,4986.0,4945.0,5958.0,5842.0,4974.095269050127,4637.6032477722465,4122.528719185285,3885.862607342933
2022-03-17 16:00:00,5769,3,17,3,16,2.5385666,19.256842,5124.0,4986.0,5868.0,5722.0,5371.547634525064,4960.859462694462,4375.831993156779,4036.5135987554986
2022-03-17 17:00:00,6910,3,17,3,17,2.3630564,18.40572,5769.0,5124.0,6635.0,6535.0,6140.773817262532,5517.7567590674735,4765.703994209583,4266.392510855058
2022-03-17 18:00:00,7685,3,17,3,18,2.2892323,17.919474,6910.0,5769.0,7578.0,7478.0,6912.886908631266,6136.969113619624,5214.826456638878,4539.881109986654
2022-03-17 19:00:00,6731,3,17,3,19,2.4725256,17.75907,7685.0,6910.0,7115.0,6438.0,6821.943454315633,6306.692224014017,5448.083924848282,4715.170621187722
2022-03-17 20:00:00,5861,3,17,3,20,2.5298636,17.178738,6731.0,7685.0,5984.0,5245.0,6341.4717271578165,6179.35158858144,5511.609474871623,4806.836971492704
2022-03-17 21:00:00,5924,3,17,3,21,2.6148767,17.293436,5861.0,6731.0,5704.0,5366.0,6132.735863578908,6106.3939918438855,5575.054171045219,4896.210013773288
2022-03-17 22:00:00,5444,3,17,3,22,2.7693057,17.742403,5924.0,5861.0,4936.0,4205.0,5788.367931789454,5917.138565602775,5554.8919908844155,4940.033212671425
2022-03-17 23:00:00,4280,3,17,3,23,2.8959205,17.85484,5444.0,5924.0,3557.0,2893.0,5034.1839658947265,5449.3846897162675,5358.754761517583,4887.230555657711
2022-03-18 00:00:00,3155,3,18,4,0,3.098618,18.351347,4280.0,5444.0,2102.0,1680.0,4094.5919829473632,4793.846206940191,5019.715567437955,4748.652111205094
2022-03-18 01:00:00,2017,3,18,4,1,3.0297868,17.737095,3155.0,4280.0,1092.0,776.0,3055.7959914736816,4000.4615763858505,4557.759326293654,4530.119942308686
2022-03-18 02:00:00,1176,3,18,4,2,3.2393878,18.37272,2017.0,3155.0,603.0,410.0,2115.897995736841,3193.472554561322,4037.488660710015,4261.790346923992
2022-03-18 03:00:00,707,3,18,4,3,3.7811174,20.352942,1176.0,2017.0,336.0,250.0,1411.4489978684205,2483.051824686658,3525.105789831551,3977.4071191700723
2022-03-18 04:00:00,447,3,18,4,4,4.5970693,22.887918,707.0,1176.0,266.0,224.0,929.2244989342103,1901.3227319190414,3051.5510529343896,3694.9745496364662
2022-03-18 05:00:00,556,3,18,4,5,5.62259,27.834263,447.0,707.0,505.0,454.0,742.6122494671051,1516.944808513601,2667.620121713714,3443.8565856655487
2022-03-18 06:00:00,1318,3,18,4,6,4.1030273,21.770523,556.0,447.0,1551.0,1469.0,1030.3061247335527,1460.103434652572,2459.986256834681,3273.788058812305
2022-03-18 07:00:00,2748,3,18,4,7,3.172056,18.83194,1318.0,556.0,3145.0,3293.0,1889.1530623667763,1828.0738818946943,2504.2960634754995,3231.72501410732
2022-03-18 08:00:00,3663,3,18,4,8,2.646814,17.644722,2748.0,1318.0,4228.0,4590.0,2776.0765311833884,2352.3384870676387,2682.5582075561924,3266.2270129787344
2022-03-18 09:00:00,4137,3,18,4,9,2.6469374,18.027618,3663.0,2748.0,4667.0,4859.0,3456.538265591694,2862.2417764768848,2906.3184833167784,3335.8888519404354
2022-03-18 10:00:00,4577,3,18,4,10,2.5469806,18.18349,4137.0,3663.0,4294.0,4891.0,4016.7691327958473,3352.172697483489,3163.3464089603513,3435.1777437852006
2022-03-18 11:00:00,4822,3,18,4,11,2.5924597,18.294764,4577.0,4137.0,4189.0,5154.0,4419.384566397924,3772.1233553453494,3418.523884504913,3546.1235242823846
2022-03-18 12:00:00,5098,3,18,4,12,2.5628147,18.15606,4822.0,4577.0,4613.0,5502.0,4758.692283198961,4150.945253818107,3676.904825350311,3670.2736423397937
2022-03-18 13:00:00,5254,3,18,4,13,2.6826837,18.426605,5098.0,4822.0,4945.0,5611.0,5006.346141599481,4466.103752727219,3919.534852219494,3796.97175095261
2022-03-18 14:00:00,5829,3,18,4,14,2.676255,18.98368,5254.0,5098.0,4986.0,5782.0,5417.67307079974,4855.502680519443,4213.298721108803,3959.534010876401
2022-03-18 15:00:00,5961,3,18,4,15,2.6887066,18.930935,5829.0,5254.0,5124.0,5958.0,5689.336535399871,5171.359057513888,4482.175840938218,4119.651290006289
2022-03-18 16:00:00,5857,3,18,4,16,2.5912344,19.934864,5961.0,5829.0,5769.0,5868.0,5773.168267699935,5367.256469652777,4693.687250024646,4258.639186805786
2022-03-18 17:00:00,6730,3,18,4,17,2.3916924,18.5144,5857.0,5961.0,6910.0,6635.0,6251.584133849968,5756.611764037698,5006.96613463624,4456.348051861323
2022-03-18 18:00:00,7744,3,18,4,18,2.3812125,17.873903,6730.0,5857.0,7685.0,7578.0,6997.792066924983,6324.436974312641,5428.048267769126,4719.360207712418
2022-03-18 19:00:00,7751,3,18,4,19,2.4244123,17.849937,7744.0,6730.0,6731.0,7115.0,7374.396033462492,6732.026410223314,5785.425457343106,4961.891391095424
2022-03-18 20:00:00,6376,3,18,4,20,2.3115857,17.032015,7751.0,7744.0,5861.0,5984.0,6875.198016731246,6630.304578730938,5876.2830792903205,5075.02007980779
2022-03-18 21:00:00,6118,3,18,4,21,2.4030533,17.111134,6376.0,7751.0,5924.0,5704.0,6496.599008365623,6483.93184195067,5913.470297861041,5158.458473423168
2022-03-18 22:00:00,6082,3,18,4,22,2.575934,17.939175,6118.0,6376.0,5444.0,4936.0,6289.299504182812,6369.094172821907,5939.397944343958,5232.341795549314
2022-03-18 23:00:00,5576,3,18,4,23,2.7678246,18.250244,6082.0,6118.0,4280.0,3557.0,5932.649752091405,6142.495837729934,5883.490568291042,5259.834451905369
2022-03-19 00:00:00,4433,3,19,5,0,2.8805323,18.659557,5576.0,6082.0,3155.0,2102.0,5182.824876045703,5654.068455521382,5660.338173169343,5193.687695752939
2022-03-19 01:00:00,3685,3,19,5,1,2.8765318,18.098206,4433.0,5576.0,2017.0,1092.0,4433.912438022851,5091.477468229558,5356.439992681751,5072.992680092704
2022-03-19 02:00:00,2977,3,19,5,2,2.9775276,17.982492,3685.0,4433.0,1176.0,603.0,3705.4562190114257,4487.3410487353985,4990.372301499943,4905.313265685288
2022-03-19 03:00:00,2037,3,19,5,3,3.2397544,18.621458,2977.0,3685.0,707.0,336.0,2871.228109505713,3787.24360623957,4536.007332038414,4675.848204430465
2022-03-19 04:00:00,989,3,19,5,4,4.226987,21.694176,2037.0,2977.0,447.0,266.0,1930.1140547528564,2987.7454330282644,3990.313896340196,4380.9003480760275
2022-03-19 05:00:00,468,3,19,5,5,6.721325,30.985384,989.0,2037.0,556.0,505.0,1199.0570273764283,2267.81816644876,3448.4194507493967,4067.8683202299453
2022-03-19 06:00:00,607,3,19,5,6,5.37084,26.026144,468.0,989.0,1318.0,1551.0,903.0285136882142,1793.2986903205428,3011.277996787951,3790.9988546115496
2022-03-19 07:00:00,987,3,19,5,7,3.9351873,20.60466,607.0,468.0,2748.0,3145.0,945.0142568441071,1562.927635943245,2699.8506126667276,3566.678946242626
2022-03-19 08:00:00,1659,3,19,5,8,3.082821,17.636288,987.0,607.0,3663.0,4228.0,1302.0071284220535,1590.3768828166035,2539.7197491795387,3414.0646305432156
2022-03-19 09:00:00,2693,3,19,5,9,2.7471666,16.785734,1659.0,987.0,4137.0,4667.0,1997.5035642110267,1905.4120591547166,2563.3013262288405,3356.3794600997585
2022-03-19 10:00:00,3665,3,19,5,10,2.5027885,16.170452,2693.0,1659.0,4577.0,4294.0,2831.2517821055135,2408.151470824798,2732.793429885942,3381.069103291778
2022-03-19 11:00:00,4544,3,19,5,11,2.4935982,16.5997,3665.0,2693.0,4822.0,4189.0,3687.6258910527567,3018.3939077319988,3011.440594518874,3474.103575028436
2022-03-19 12:00:00,5335,3,19,5,12,2.5169373,16.860554,4544.0,3665.0,5098.0,4613.0,4511.312945526379,3680.2813626657135,3368.9112722852014,3622.975289026161
2022-03-19 13:00:00,5760,3,19,5,13,2.517731,16.974846,5335.0,4544.0,5254.0,4945.0,5135.656472763189,4274.486687618367,3736.771076549017,3793.937265904068
2022-03-19 14:00:00,5457,3,19,5,14,2.5595784,17.406668,5760.0,5335.0,5829.0,4986.0,5296.328236381594,4612.347634013119,4001.4216801568605,3926.982284631743
2022-03-19 15:00:00,5783,3,19,5,15,2.6399498,17.798786,5457.0,5760.0,5961.0,5124.0,5539.664118190797,4946.8197385808,4275.510652440421,4075.4637018612034
2022-03-19 16:00:00,6076,3,19,5,16,2.5598717,17.614029,5783.0,5457.0,5857.0,5769.0,5807.832059095399,5269.442670414857,4552.509013603433,4235.506605712307
2022-03-19 17:00:00,6550,3,19,5,17,2.4624412,17.287825,6076.0,5783.0,6730.0,6910.0,6178.9160295476995,5635.31619315347,4859.815319202905,4420.666077255322
2022-03-19 18:00:00,6740,3,19,5,18,2.4122953,17.225336,6550.0,6076.0,7744.0,7685.0,6459.45801477385,5950.940137966763,5149.074500863997,4606.212791074897
2022-03-19 19:00:00,6383,3,19,5,19,2.3695176,17.018599,6740.0,6550.0,7751.0,6731.0,6421.229007386924,6074.385812833403,5338.909193038767,4748.355767788905
2022-03-19 20:00:00,5557,3,19,5,20,2.346048,17.097715,6383.0,6740.0,6376.0,5861.0,5989.114503693462,5926.561294881002,5372.461624878955,4813.047306365793
2022-03-19 21:00:00,5761,3,19,5,21,2.3660805,17.204758,5557.0,6383.0,6118.0,5924.0,5875.057251846731,5879.258067772144,5432.236759512963,4888.88352185653
2022-03-19 22:00:00,5774,3,19,5,22,2.4462557,17.586378,5761.0,5557.0,6082.0,5444.0,5824.528625923365,5849.1843341229605,5484.815719587892,4959.692840108008
2022-03-19 23:00:00,4931,3,19,5,23,2.7063375,18.219263,5774.0,5761.0,5576.0,4280.0,5377.764312961683,5586.845952944972,5399.6133011897555,4957.397412899368
2022-03-20 00:00:00,4165,3,20,6,0,2.86091,18.101776,4931.0,5774.0,4433.0,3155.0,4771.382156480841,5180.6042521035515,5209.672793314408,4894.005619867418
2022-03-20 01:00:00,3664,3,20,6,1,2.9590638,18.028471,4165.0,4931.0,3685.0,2017.0,4217.691078240421,4747.288751502537,4971.876978958346,4795.605170278025
2022-03-20 02:00:00,2858,3,20,6,2,3.0775087,18.10071,3664.0,4165.0,2977.0,1176.0,3537.8455391202106,4207.491965358955,4646.665136041677,4640.596756655783
2022-03-20 03:00:00,2048,3,20,6,3,3.3123536,18.808584,2858.0,3664.0,2037.0,707.0,2792.9227695601053,3590.494260970682,4246.870499727573,4433.1890161233205
2022-03-20 04:00:00,1091,3,20,6,4,4.065481,21.140604,2048.0,2858.0,989.0,447.0,1941.9613847800526,2876.353043550487,3761.351961307946,4165.813894833455
2022-03-20 05:00:00,545,3,20,6,5,6.624624,30.605724,1091.0,2048.0,468.0,556.0,1243.4806923900264,2210.2521739646336,3266.5285826451845,3876.1487832467787
2022-03-20 06:00:00,560,3,20,6,6,6.6038394,30.832893,545.0,1091.0,607.0,1318.0,901.7403461950132,1738.7515528318809,2850.1395699305403,3610.8568805870364
2022-03-20 07:00:00,873,3,20,6,7,5.282818,25.948408,560.0,545.0,987.0,2748.0,887.3701730975066,1491.3939663084864,2545.964251479688,3391.8283301400734
2022-03-20 08:00:00,1414,3,20,6,8,4.0019093,21.664024,873.0,560.0,1659.0,3663.0,1150.6850865487534,1469.2814045060616,2371.815905098197,3233.6020637288675
2022-03-20 09:00:00,2376,3,20,6,9,3.232883,19.679121,1414.0,873.0,2693.0,4137.0,1763.3425432743766,1728.3438603614727,2372.459612006167,3164.9938986305583
2022-03-20 10:00:00,3212,3,20,6,10,3.0321918,19.656052,2376.0,1414.0,3665.0,4577.0,2487.6712716371885,2152.245614543909,2501.619671697526,3168.7543867401137
2022-03-20 11:00:00,3748,3,20,6,11,2.944765,19.865509,3212.0,2376.0,4544.0,4822.0,3117.8356358185943,2608.175438959935,2693.370491436368,3215.0940358009047
2022-03-20 12:00:00,4265,3,20,6,12,2.9500937,19.851505,3748.0,3212.0,5335.0,5098.0,3691.417817909297,3081.553884971382,2935.1596466000037,3299.0865129368326
2022-03-20 13:00:00,4835,3,20,6,13,2.8483,18.554846,4265.0,3748.0,5760.0,5254.0,4263.208908954648,3582.5384892652733,3227.442777892311,3421.959591901886
2022-03-20 14:00:00,5173,3,20,6,14,2.85751,18.28596,4835.0,4265.0,5457.0,5829.0,4718.104454477324,4036.9560637609097,3526.759273601186,3562.0428245497355
2022-03-20 15:00:00,5168,3,20,6,15,2.924549,18.651289,5173.0,4835.0,5783.0,5961.0,4943.052227238662,4360.111474114935,3779.2578468933116,3690.519398585757
2022-03-20 16:00:00,5157,3,20,6,16,2.9090207,18.751158,5168.0,5173.0,6076.0,5857.0,5050.026113619331,4587.793910082097,3991.2181781404943,3807.8378466988966
2022-03-20 17:00:00,5057,3,20,6,17,2.664048,17.513067,5157.0,5168.0,6550.0,6730.0,5053.513056809666,4721.852792915783,4155.184612272726,3907.7708189629852
2022-03-20 18:00:00,5021,3,20,6,18,2.6010995,17.04308,5057.0,5157.0,6740.0,7744.0,5037.256528404832,4807.323423511273,4288.386979615383,3996.8291534459463
2022-03-20 19:00:00,4252,3,20,6,19,2.5770767,16.821777,5021.0,5057.0,6383.0,7751.0,4644.628264202416,4648.659588222338,4282.788982751478,4017.242821170271
2022-03-20 20:00:00,3753,3,20,6,20,2.5013535,16.694344,4252.0,5021.0,5557.0,6376.0,4198.814132101208,4392.7568487302415,4201.282985405097,3996.103395476649
2022-03-20 21:00:00,3379,3,20,6,21,2.5438237,16.7348,3753.0,4252.0,5761.0,6118.0,3788.907066050604,4103.1120348073155,4074.7779107273896,3946.7351238385168
2022-03-20 22:00:00,2493,3,20,6,22,2.688933,17.059065,3379.0,3753.0,5774.0,6082.0,3140.953533025302,3643.080024862368,3831.427462923176,3830.4363139314355
2022-03-20 23:00:00,1437,3,20,6,23,2.9760473,17.23124,2493.0,3379.0,4931.0,5576.0,2288.976766512651,3012.7714463302627,3463.054007088841,3638.9614088169205
2022-03-21 00:00:00,897,3,21,0,0,3.2452843,18.297792,1437.0,2493.0,4165.0,4433.0,1592.9883832563255,2408.26531880733,3068.2764675367116,3419.6044961115667
2022-03-21 01:00:00,522,3,21,0,1,3.3963985,18.597221,897.0,1437.0,3664.0,3685.0,1057.4941916281628,1869.332370576664,2676.5416263772177,3187.796136422641
2022-03-21 02:00:00,294,3,21,0,2,3.727517,19.169014,522.0,897.0,2858.0,2977.0,675.7470958140814,1419.23740755476,2309.9967607807225,2956.2924455088296
2022-03-21 03:00:00,184,3,21,0,3,5.0392933,23.455488,294.0,522.0,2048.0,2037.0,429.8735479070407,1066.3124339676856,1982.9203360452266,2734.509049868123
2022-03-21 04:00:00,265,3,21,0,4,5.9750943,27.463924,184.0,294.0,1091.0,989.0,347.43677395352034,837.3660242626324,1718.624899730576,2536.948325878673
2022-03-21 05:00:00,510,3,21,0,5,5.559235,27.248411,265.0,184.0,545.0,468.0,428.71838697676014,743.832874473309,1532.6826074643334,2374.792459808379
2022-03-21 06:00:00,1373,3,21,0,6,3.3249454,18.532288,510.0,265.0,560.0,607.0,900.85919348838,923.5949103380779,1508.1160524698205,2294.6490630237085
2022-03-21 07:00:00,2840,3,21,0,7,2.8244753,17.545721,1373.0,510.0,873.0,987.0,1870.42959674419,1471.1392216700558,1713.0212751667711,2338.277137981812
2022-03-21 08:00:00,4401,3,21,0,8,2.4836082,17.203949,2840.0,1373.0,1414.0,1659.0,3135.714798372095,2308.2423011928972,2126.556463602653,2503.294966943267
2022-03-21 09:00:00,4322,3,21,0,9,2.4248173,17.203392,4401.0,2840.0,2376.0,2693.0,3728.8573991860476,2883.6016437092126,2464.3170076637834,2648.7913695878055
2022-03-21 10:00:00,4285,3,21,0,10,2.4455519,17.258648,4322.0,4401.0,3212.0,3665.0,4006.928699593024,3284.0011740780087,2744.422083407817,2779.6880600207805
2022-03-21 11:00:00,4438,3,21,0,11,2.5211108,17.340994,4285.0,4322.0,3748.0,4544.0,4222.464349796512,3613.7151243414346,3004.9725321143064,2912.3530152191183
2022-03-21 12:00:00,4668,3,21,0,12,2.4894001,17.217552,4438.0,4285.0,4265.0,5335.0,4445.232174898256,3914.939374529596,3260.8229117890287,3052.804774001589
2022-03-21 13:00:00,4759,3,21,0,13,2.5588107,17.348246,4668.0,4438.0,4835.0,5760.0,4602.116087449128,4156.099553235425,3491.3116945907163,3189.3003920814617
2022-03-21 14:00:00,5128,3,21,0,14,2.5471196,17.260962,4759.0,4668.0,5173.0,5457.0,4865.058043724564,4433.785395168161,3743.109895422914,3344.396360714945
2022-03-21 15:00:00,5112,3,21,0,15,2.6791,17.766434,5128.0,4759.0,5168.0,5783.0,4988.529021862282,4627.5609965486865,3953.708373050158,3485.8046518577494
2022-03-21 16:00:00,5115,3,21,0,16,2.544821,18.584175,5112.0,5128.0,5157.0,6076.0,5051.764510931142,4766.829283249062,4132.368623350134,3616.1402797091296
2022-03-21 17:00:00,5722,3,21,0,17,2.3915606,17.840172,5115.0,5112.0,5057.0,6550.0,5386.882255465571,5039.735202320759,4376.927296680882,3784.6090573323995
2022-03-21 18:00:00,6050,3,21,0,18,2.2922,17.149311,5722.0,5115.0,5021.0,6740.0,5718.441127732785,5328.382287371971,4634.323097191515,3965.8403327458077
2022-03-21 19:00:00,5062,3,21,0,19,2.395411,16.758034,6050.0,5722.0,4252.0,6383.0,5390.220563866393,5252.273062408551,4700.119543777436,4053.533106126143
2022-03-21 20:00:00,4218,3,21,0,20,2.4942176,16.637667,5062.0,6050.0,3753.0,5557.0,4804.110281933196,4956.766473148965,4625.947306273215,4066.6904576360516
2022-03-21 21:00:00,3897,3,21,0,21,2.5215344,16.725014,4218.0,5062.0,3379.0,5761.0,4350.555140966599,4653.976052249261,4513.801566846567,4053.115221025167
2022-03-21 22:00:00,2995,3,21,0,22,2.661322,16.939877,3897.0,4218.0,2493.0,5774.0,3672.7775704832993,4179.9828944637575,4280.13978733171,3968.4660033431537
2022-03-21 23:00:00,1748,3,21,0,23,2.8877347,17.257082,2995.0,3897.0,1437.0,4931.0,2710.3887852416497,3485.1306389026836,3890.579820049908,3790.828723075701
2022-03-22 00:00:00,899,3,22,1,0,3.2307675,18.136295,1748.0,2995.0,897.0,4165.0,1804.6943926208248,2746.236170644774,3430.3367708114606,3559.482425229645
2022-03-22 01:00:00,444,3,22,1,1,3.5295947,18.746983,899.0,1748.0,522.0,3664.0,1124.3471963104125,2088.45440760341,2970.900344532774,3310.243831211273
2022-03-22 02:00:00,228,3,22,1,2,3.5422368,18.763508,444.0,899.0,294.0,2858.0,676.1735981552063,1556.8960054310069,2548.915676143117,3063.664324714371
2022-03-22 03:00:00,148,3,22,1,3,4.0424323,20.776081,228.0,444.0,184.0,2048.0,412.08679907760313,1154.3542895935764,2179.5440336595602,2830.4111787372212
2022-03-22 04:00:00,158,3,22,1,4,5.4664555,26.474113,148.0,228.0,265.0,1091.0,285.04339953880157,869.681635423983,1868.537259250397,2616.618284438244
2022-03-22 05:00:00,445,3,22,1,5,4.66009,23.630201,158.0,148.0,510.0,545.0,365.0216997694008,748.344025302845,1649.5315270580281,2442.8888216831842
2022-03-22 06:00:00,1452,3,22,1,6,2.9013774,17.064703,445.0,158.0,1373.0,560.0,908.5108498847004,949.3885895020322,1619.142061356793,2363.6177159485296
2022-03-22 07:00:00,3323,3,22,1,7,2.4967408,16.276659,1452.0,445.0,2840.0,873.0,2115.75542494235,1627.5632782157375,1881.2740519172864,2440.368298672647
